seller_id,order_quarter,total_orders,cumulative_orders,next_quarter,churn,monetary,cumulative_monetary,recency_days,active_months_count,active_days_count,tenure_months,seller_city,seller_state,median_review_score,total_orders_late_to_carrier,total_orders_late_to_customer,median_approval_time_hours,top_main_category
4200ddf1967c5e41e48db62bc6d4b5ac,2018Q1,5,18,2018Q2,0,101.39999999999999,591.4999999999999,0,3,5,7.4,sao bernardo do campo,SP,5.0,0,0,20.42,home
4200ddf1967c5e41e48db62bc6d4b5ac,2018Q2,1,19,,1,35.8,627.3,73,1,1,10.5,sao bernardo do campo,SP,4.0,0,0,0.22,home
4221a7df464f1fe2955934e30ff3a5a1,2018Q2,1,1,2018Q3,0,169.9,169.9,3,1,1,0.1,bahia,BA,5.0,0,0,0.28,baby
4221a7df464f1fe2955934e30ff3a5a1,2018Q3,4,5,,1,679.6,849.5,48,2,4,3.2,bahia,BA,5.0,0,0,12.36,baby
422be4cc81a457fdb46f47edeb968ae5,2017Q1,1,1,,1,239.9,239.9,64,1,1,2.1,ibitinga,SP,5.0,1,0,0.25,home
427165bf50f8ca07efc7bdc2bfcf1688,2018Q2,5,5,,1,1603.5,1603.5,65,1,4,2.9,americana,SP,4.0,0,3,0.24,beauty_health
42b6488f5b8246d9141712abd4b1b693,2018Q2,1,1,2018Q3,0,58.0,58.0,79,1,1,2.6,maringa,PR,5.0,0,0,0.37,beauty_health
42b6488f5b8246d9141712abd4b1b693,2018Q3,1,2,,1,189.99,247.99,47,1,1,5.7,maringa,PR,3.0,0,0,0.23,beauty_health
42b729f859728f5079499127a9c2ef37,2018Q1,25,25,2018Q2,0,1031.3999999999999,1031.3999999999999,0,3,19,2.7,sao paulo,SP,4.5,15,1,0.35,beauty_health
42b729f859728f5079499127a9c2ef37,2018Q2,47,72,2018Q3,0,1855.3999999999999,2886.7999999999997,0,3,39,5.7,sao paulo,SP,5.0,1,1,0.41,beauty_health
42b729f859728f5079499127a9c2ef37,2018Q3,30,102,,1,1226.1599999999999,4112.959999999999,38,2,25,8.8,sao paulo,SP,5.0,3,1,0.28,beauty_health
42bde9fef835393bb8a8849cb6b7f245,2017Q3,15,15,2017Q4,0,3914.0,3914.0,4,3,13,2.9,brasilia,DF,5.0,0,0,0.26,toys_leisure
42bde9fef835393bb8a8849cb6b7f245,2017Q4,14,29,2018Q1,0,2585.0,6499.0,25,3,14,5.9,brasilia,DF,5.0,1,0,0.32,toys_leisure
42bde9fef835393bb8a8849cb6b7f245,2018Q1,4,33,2018Q3,0,946.0,7445.0,45,2,3,8.9,brasilia,DF,5.0,0,1,0.22,toys_leisure
42bde9fef835393bb8a8849cb6b7f245,2018Q3,1,34,,1,129.0,7574.0,42,1,1,15.0,brasilia,DF,2.0,0,0,18.52,toys_leisure
42d4b7e70819438f5ada61c965e92d7e,2018Q1,1,1,,1,49.6,49.6,11,1,1,0.4,goiania,GO,1.0,3,0,0.37,automotive
42ef3192a9ff87a22d1867b74b3ee205,2018Q1,16,16,2018Q2,0,1246.49,1246.49,4,3,14,2.9,santo andre,SP,5.0,5,0,0.59,toys_leisure
42ef3192a9ff87a22d1867b74b3ee205,2018Q2,4,20,2018Q3,0,179.8,1426.29,1,2,4,6.0,santo andre,SP,5.0,1,0,0.4,books_media
42ef3192a9ff87a22d1867b74b3ee205,2018Q3,3,23,,1,87.8,1514.09,59,2,3,9.0,santo andre,SP,5.0,1,0,0.27,toys_leisure
42fa4ee7240e9b8eb4576358ec142ba7,2018Q1,1,1,2018Q2,0,199.0,199.0,0,1,1,0.0,caxias do sul,RS,5.0,0,0,0.86,home
42fa4ee7240e9b8eb4576358ec142ba7,2018Q2,6,7,2018Q3,0,986.8,1185.8,5,3,6,3.0,caxias do sul,RS,5.0,0,0,0.33,home
42fa4ee7240e9b8eb4576358ec142ba7,2018Q3,1,8,,1,119.9,1305.7,86,1,1,6.1,caxias do sul,RS,5.0,0,0,24.03,office
42fb44130ac3134cde8e35cf8ec7df25,2017Q1,2,2,,1,43.8,43.8,8,1,2,0.3,pinhalzinho,SP,5.0,0,0,0.09,fashion
430315b7bb4b6e4b3c978f9dfa9b0558,2018Q1,12,12,2018Q2,0,2208.0,2208.0,34,2,9,2.7,sao paulo,SP,5.0,3,1,0.34,small_appliances
430315b7bb4b6e4b3c978f9dfa9b0558,2018Q2,5,17,2018Q3,0,380.0,2588.0,26,3,5,5.7,sao paulo,SP,5.0,0,0,0.39,electronics
430315b7bb4b6e4b3c978f9dfa9b0558,2018Q3,2,19,,1,375.9,2963.9,55,2,2,8.8,sao paulo,SP,4.0,0,0,0.19,home
4305fe92735c8a43d154ff6dd2b8d927,2017Q3,9,9,2017Q4,0,1207.1000000000001,1207.1000000000001,9,3,8,2.2,coronel fabriciano,MG,5.0,0,0,0.24,toys_leisure
4305fe92735c8a43d154ff6dd2b8d927,2017Q4,3,12,2018Q3,0,559.6,1766.7000000000003,74,1,3,5.3,coronel fabriciano,MG,5.0,0,0,0.25,toys_leisure
4305fe92735c8a43d154ff6dd2b8d927,2018Q3,5,17,,1,839.4000000000001,2606.1000000000004,36,1,5,14.4,coronel fabriciano,MG,2.5,3,0,0.24,toys_leisure
431050a06a317f2b38168dec3dcd2b46,2018Q2,8,8,2018Q3,0,1000.2,1000.2,1,3,7,2.1,sao paulo,SP,4.5,0,0,0.46,beauty_health
431050a06a317f2b38168dec3dcd2b46,2018Q3,3,11,,1,429.70000000000005,1429.9,60,2,3,5.2,sao paulo,SP,5.0,0,0,0.5,beauty_health
431af27f296bc6519d890aa5a05fdb11,2017Q2,15,15,2017Q3,0,1675.3,1675.3,1,3,13,2.2,ribeirao preto,SP,5.0,6,2,0.21,beauty_health
431af27f296bc6519d890aa5a05fdb11,2017Q3,41,56,2017Q4,0,4135.6,5810.900000000001,3,3,31,5.2,ribeirao preto,SP,5.0,16,3,0.27,beauty_health
431af27f296bc6519d890aa5a05fdb11,2017Q4,29,85,2018Q1,0,4188.1,9999.0,2,3,26,8.3,ribeirao preto,SP,4.0,5,7,0.29,beauty_health
431af27f296bc6519d890aa5a05fdb11,2018Q1,17,102,2018Q2,0,1695.2,11694.2,17,3,17,11.3,ribeirao preto,SP,3.0,3,5,0.23,beauty_health
431af27f296bc6519d890aa5a05fdb11,2018Q2,10,112,2018Q3,0,1359.0,13053.2,3,3,9,14.3,ribeirao preto,SP,5.0,0,2,1.33,beauty_health
431af27f296bc6519d890aa5a05fdb11,2018Q3,3,115,,1,407.70000000000005,13460.900000000001,61,1,3,17.4,ribeirao preto,SP,5.0,0,0,0.9,beauty_health
4324dd16853115efb0fd9d0d131ba6f4,2017Q2,1,1,2017Q3,0,84.99,84.99,30,1,1,1.0,sao jose do rio pardo,SP,5.0,0,0,0.19,electronics
4324dd16853115efb0fd9d0d131ba6f4,2017Q3,3,4,2017Q4,0,307.69,392.68,30,1,3,4.1,sao jose do rio pardo,SP,4.0,0,1,7.83,electronics
4324dd16853115efb0fd9d0d131ba6f4,2017Q4,2,6,2018Q1,0,158.26999999999998,550.95,73,1,2,7.1,sao jose do rio pardo,SP,5.0,0,0,41.37,electronics
4324dd16853115efb0fd9d0d131ba6f4,2018Q1,6,12,,1,580.3,1131.25,25,3,6,10.1,sao jose do rio pardo,SP,5.0,0,0,24.01,electronics
432c37c9dfba871172ec162e20118b8c,2017Q1,3,3,2017Q2,0,93.0,93.0,7,1,3,1.0,brasilia,DF,5.0,0,0,20.21,home
432c37c9dfba871172ec162e20118b8c,2017Q2,10,13,2017Q3,0,300.99,393.99,26,3,10,4.0,brasilia,DF,4.5,0,1,19.26,home
432c37c9dfba871172ec162e20118b8c,2017Q3,5,18,2017Q4,0,299.98,693.97,4,3,5,7.1,brasilia,DF,5.0,0,0,1.72,others
432c37c9dfba871172ec162e20118b8c,2017Q4,16,34,2018Q1,0,968.0,1661.97,4,3,15,10.1,brasilia,DF,5.0,7,2,0.32,others
432c37c9dfba871172ec162e20118b8c,2018Q1,7,41,2018Q2,0,824.0,2485.9700000000003,29,3,7,13.1,brasilia,DF,5.0,8,5,0.27,others
432c37c9dfba871172ec162e20118b8c,2018Q2,1,42,,1,39.0,2524.9700000000003,79,1,1,16.2,brasilia,DF,5.0,1,0,0.41,home
432c67955c0acd1fd6b0b5d678766a71,2016Q4,1,1,,1,389.0,389.0,84,1,1,2.8,sao paulo,SP,5.0,0,0,64.39,beauty_health
43402bdf22aa2310e8f99e2f94f78628,2018Q2,4,4,,1,649.95,649.95,2,2,3,1.6,ribeirao pires,SP,4.0,1,0,8.92,home
4342d4b2ba6b161468c63a7e7cfce593,2018Q2,1,1,2018Q3,0,129.9,129.9,42,1,1,1.4,rio de janeiro,RJ,1.0,0,1,0.88,gifts_market
4342d4b2ba6b161468c63a7e7cfce593,2018Q3,1,2,,1,399.0,528.9,67,1,1,4.5,rio de janeiro,RJ,1.0,1,0,0.14,gifts_market
436bf27f2f18474fc6047702e9f8a866,2017Q1,1,1,,1,29.9,29.9,72,1,1,2.4,campinas,SP,5.0,1,0,0.23,baby
4371b634e0efc0e22b09b52907d9d469,2017Q2,2,2,2017Q3,0,110.0,110.0,3,1,2,0.4,sao paulo,SP,5.0,0,0,0.25,beauty_health
4371b634e0efc0e22b09b52907d9d469,2017Q3,11,13,2017Q4,0,429.0,539.0,1,2,11,3.5,sao paulo,SP,5.0,0,0,0.25,beauty_health
4371b634e0efc0e22b09b52907d9d469,2017Q4,21,34,2018Q1,0,1812.0,2351.0,2,3,19,6.6,sao paulo,SP,5.0,1,2,0.29,toys_leisure
4371b634e0efc0e22b09b52907d9d469,2018Q1,37,71,2018Q2,0,3052.0,5403.0,2,3,25,9.6,sao paulo,SP,5.0,1,4,0.36,toys_leisure
4371b634e0efc0e22b09b52907d9d469,2018Q2,24,95,2018Q3,0,2184.0,7587.0,2,3,20,12.6,sao paulo,SP,5.0,0,1,0.36,toys_leisure
4371b634e0efc0e22b09b52907d9d469,2018Q3,5,100,,1,551.0,8138.0,48,2,5,15.7,sao paulo,SP,4.0,3,0,0.23,toys_leisure
43753b27d77860f1654aa72e251a7878,2017Q3,1,1,,1,23.9,23.9,22,1,1,0.7,barro alto,BA,5.0,0,0,66.89,home
4391ea5c5990502176a1dcda44a2373d,2017Q4,2,2,2018Q2,0,2254.0,2254.0,35,2,2,2.6,porto alegre,RS,5.0,0,0,24.29,home
4391ea5c5990502176a1dcda44a2373d,2018Q2,1,3,,1,95.0,2349.0,45,1,1,8.6,porto alegre,RS,4.0,0,0,17.54,electronics
439a47cc365d6e3bd526812ea9de3c29,2017Q3,1,1,2018Q1,0,127.5,127.5,40,1,1,1.3,mogi das cruzes,SP,5.0,0,0,0.21,home
439a47cc365d6e3bd526812ea9de3c29,2018Q1,3,4,2018Q2,0,361.0,488.5,24,2,2,7.4,mogi das cruzes,SP,5.0,0,2,15.9,home
439a47cc365d6e3bd526812ea9de3c29,2018Q2,3,7,2018Q3,0,282.0,770.5,6,2,3,10.4,mogi das cruzes,SP,5.0,0,0,3.31,home
439a47cc365d6e3bd526812ea9de3c29,2018Q3,1,8,,1,416.0,1186.5,87,1,1,13.5,mogi das cruzes,SP,4.0,0,0,16.31,home
43a1d4bab73b816e44ef4e4facd9f9b5,2017Q1,1,1,,1,189.9,189.9,39,1,1,1.3,maringa,PR,4.0,0,0,0.22,beauty_health
43a5d4a57af536fddc96d08be3afdfcb,2017Q2,1,1,,1,75.0,75.0,16,1,1,0.5,varginha,MG,1.0,1,0,0.22,home
43b2c864251aa0ce4030c746984e088a,2018Q3,2,2,,1,94.8,94.8,38,2,2,2.1,brasilia,DF,3.0,0,0,0.38,gifts_market
43f8c9950d11ecd03a0304a49e010da6,2017Q3,12,12,2017Q4,0,1712.87,1712.87,0,3,10,2.2,carapicuiba,SP,5.0,0,1,0.29,electronics
43f8c9950d11ecd03a0304a49e010da6,2017Q4,24,36,2018Q1,0,2260.74,3973.6099999999997,5,3,20,5.2,carapicuiba,SP,5.0,0,1,0.29,electronics
43f8c9950d11ecd03a0304a49e010da6,2018Q1,4,40,2018Q2,0,373.96,4347.57,32,2,4,8.2,carapicuiba,SP,5.0,0,1,0.67,electronics
43f8c9950d11ecd03a0304a49e010da6,2018Q2,1,41,,1,121.99,4469.5599999999995,32,1,1,11.3,carapicuiba,SP,5.0,0,0,0.22,electronics
44073f8b7e41514de3b7815dd0237f4f,2017Q1,13,13,2017Q2,0,2032.9,2032.9,0,2,11,1.2,brasilia,DF,3.0,1,0,0.22,home
44073f8b7e41514de3b7815dd0237f4f,2017Q2,34,47,2017Q3,0,4095.01,6127.91,2,3,27,4.3,brasilia,DF,5.0,2,0,0.2,beauty_health
44073f8b7e41514de3b7815dd0237f4f,2017Q3,38,85,2017Q4,0,4963.93,11091.84,2,3,31,7.3,brasilia,DF,5.0,12,3,0.25,others
44073f8b7e41514de3b7815dd0237f4f,2017Q4,35,120,2018Q1,0,4709.71,15801.55,3,3,28,10.4,brasilia,DF,4.0,4,3,0.32,others
44073f8b7e41514de3b7815dd0237f4f,2018Q1,14,134,2018Q2,0,2056.85,17858.4,0,3,12,13.4,brasilia,DF,5.0,2,1,0.22,beauty_health
44073f8b7e41514de3b7815dd0237f4f,2018Q2,2,136,2018Q3,0,342.0,18200.4,14,2,2,16.4,brasilia,DF,2.5,0,0,38.59,toys_leisure
44073f8b7e41514de3b7815dd0237f4f,2018Q3,2,138,,1,258.59,18458.99,53,2,2,19.5,brasilia,DF,2.0,0,0,0.21,toys_leisure
440dd6ab244315c632130ecfb63827b1,2016Q4,3,3,2017Q1,0,259.70000000000005,259.70000000000005,84,1,3,2.9,votuporanga,SP,5.0,2,0,12.0,toys_leisure
440dd6ab244315c632130ecfb63827b1,2017Q1,13,16,2017Q2,0,1867.0,2126.7,6,3,12,5.9,votuporanga,SP,5.0,1,1,0.23,toys_leisure
440dd6ab244315c632130ecfb63827b1,2017Q2,11,27,2017Q3,0,1411.1000000000001,3537.8,5,3,11,9.0,votuporanga,SP,5.0,1,0,0.31,toys_leisure
440dd6ab244315c632130ecfb63827b1,2017Q3,16,43,2017Q4,0,2387.8,5925.6,2,3,15,12.0,votuporanga,SP,4.5,0,0,0.38,toys_leisure
440dd6ab244315c632130ecfb63827b1,2017Q4,18,61,2018Q1,0,2726.4,8652.0,10,3,18,15.1,votuporanga,SP,3.0,3,3,0.74,toys_leisure
440dd6ab244315c632130ecfb63827b1,2018Q1,18,79,2018Q2,0,2925.8,11577.800000000001,1,3,15,18.1,votuporanga,SP,4.0,2,6,0.39,toys_leisure
440dd6ab244315c632130ecfb63827b1,2018Q2,10,89,2018Q3,0,1726.0,13303.800000000001,2,3,10,21.1,votuporanga,SP,4.0,0,2,0.44,toys_leisure
440dd6ab244315c632130ecfb63827b1,2018Q3,2,91,,1,263.9,13567.7,57,2,2,24.2,votuporanga,SP,4.5,1,0,28.6,toys_leisure
443d880f15cbd3572885e1d44bf2c478,2017Q3,1,1,,1,94.8,94.8,71,1,1,2.4,marilia,SP,2.0,0,0,0.24,home
4450bd8327d471c4a11a83d1445b1b62,2017Q2,1,1,,1,199.0,199.0,80,1,1,2.7,cotia,SP,5.0,0,0,0.2,beauty_health
446cc09cdbb130904da114e807dbec40,2018Q1,1,1,2018Q2,0,219.0,219.0,25,1,1,0.8,sao paulo,SP,4.0,0,0,37.89,gifts_market
446cc09cdbb130904da114e807dbec40,2018Q2,2,3,,1,33.8,252.8,26,2,2,3.9,sao paulo,SP,5.0,0,0,0.3,gifts_market
44717f64ec2a457979cf83c429077666,2018Q3,2,2,,1,107.0,107.0,43,1,2,2.0,santa rosa,RS,5.0,0,0,36.26,tools
447d377bdb757058acb569025ee18a93,2018Q1,1,1,,1,64.99,64.99,57,1,1,1.9,carazinho,RS,5.0,0,0,0.92,office
44ed138eca6214d572ce1d813fb0049b,2018Q3,2,2,,1,129.79,129.79,40,1,2,1.8,canoas,RS,5.0,0,0,0.36,beauty_health
44f091b5abab8018f682fce8124b85e5,2017Q3,1,1,2017Q4,0,90.0,90.0,19,1,1,0.6,sao paulo,SP,5.0,0,0,21.54,toys_leisure
44f091b5abab8018f682fce8124b85e5,2017Q4,2,3,,1,264.4,354.4,48,2,2,3.7,sao paulo,SP,3.0,2,1,8.52,toys_leisure
45213867cefbf2cd4c6177e10216a951,2017Q1,4,4,2017Q2,0,1492.23,1492.23,14,3,4,2.1,araras,SP,4.5,0,0,0.21,electronics
45213867cefbf2cd4c6177e10216a951,2017Q2,6,10,2017Q3,0,1811.22,3303.45,1,3,6,5.1,araras,SP,4.5,0,1,0.21,gifts_market
45213867cefbf2cd4c6177e10216a951,2017Q3,3,13,2017Q4,0,1334.83,4638.28,31,1,3,8.2,araras,SP,4.0,0,1,0.2,electronics
45213867cefbf2cd4c6177e10216a951,2017Q4,1,14,,1,317.14,4955.42,81,1,1,11.3,araras,SP,1.0,0,0,24.13,gifts_market
4559697a8f7e637227c2eeaed843baff,2017Q1,2,2,2017Q2,0,500.0,500.0,5,2,2,1.5,presidente prudente,SP,2.5,0,1,10.09,electronics
4559697a8f7e637227c2eeaed843baff,2017Q2,1,3,2017Q3,0,139.8,639.8,31,1,1,4.5,presidente prudente,SP,5.0,0,0,0.25,home
4559697a8f7e637227c2eeaed843baff,2017Q3,8,11,2017Q4,0,659.2,1299.0,6,2,5,7.6,presidente prudente,SP,5.0,1,0,16.23,home
4559697a8f7e637227c2eeaed843baff,2017Q4,1,12,2018Q1,0,69.9,1368.9,90,1,1,10.7,presidente prudente,SP,5.0,0,0,0.24,home
4559697a8f7e637227c2eeaed843baff,2018Q1,23,35,2018Q2,0,1947.5000000000002,3316.4000000000005,10,3,16,13.7,presidente prudente,SP,5.0,1,1,0.3,home
4559697a8f7e637227c2eeaed843baff,2018Q2,4,39,,1,379.6,3696.0000000000005,3,3,4,16.7,presidente prudente,SP,4.5,0,1,0.29,home
455befea1bb853c75ccbca94cff26e5c,2018Q2,1,1,,1,19.99,19.99,23,1,1,0.8,resende,RJ,3.0,0,0,42.62,beauty_health
455c5640e8c5bd1b2ee85c0158f85727,2018Q1,2,2,2018Q2,0,539.8,539.8,8,2,2,1.5,luiz alves,SC,4.5,0,0,0.44,others
455c5640e8c5bd1b2ee85c0158f85727,2018Q2,6,8,,1,6189.7,6729.5,47,2,6,4.5,luiz alves,SC,5.0,0,0,4.71,electronics
455f46ef09a9e45667e2981df84b5cc2,2018Q3,1,1,,1,29.9,29.9,54,1,1,1.8,sorocaba,SP,4.0,1,0,1.06,electronics
457fe919b032a3f7dadba6fb92cf7855,2018Q2,4,4,2018Q3,0,716.59,716.59,46,1,3,2.0,paulinia,SP,5.0,0,0,0.48,home
457fe919b032a3f7dadba6fb92cf7855,2018Q3,5,9,,1,388.3,1104.89,55,2,5,5.0,paulinia,SP,5.0,0,2,0.27,home
458c6fa920810ce2492da71bc26d9eec,2017Q4,2,2,,1,756.76,756.76,10,1,2,0.6,catanduva,SP,2.5,0,0,0.37,beauty_health
458d868c9642f55f18f04e951a3fdde6,2017Q2,1,1,2017Q3,0,1359.0,1359.0,30,1,1,1.0,porto alegre,RS,5.0,0,0,0.21,beauty_health
458d868c9642f55f18f04e951a3fdde6,2017Q3,1,2,,1,1359.0,2718.0,60,1,1,4.1,porto alegre,RS,5.0,0,0,0.3,beauty_health
45a3d05fb00435e52a28859dd03703b3,2017Q1,1,1,,1,1299.0,1299.0,56,1,1,1.9,guarulhos,SP,5.0,1,0,12.89,toys_leisure
45ba18c210d42734ec52c0c1c574e9ee,2018Q2,27,27,2018Q3,0,4291.04,4291.04,7,3,23,2.9,sao roque,SP,4.0,0,4,9.49,baby
45ba18c210d42734ec52c0c1c574e9ee,2018Q3,8,35,,1,1194.17,5485.21,38,2,7,6.0,sao roque,SP,5.0,1,0,22.84,baby
45c20d94d9171b0bcfab3c955e47d67b,2017Q2,1,1,2017Q3,0,5.99,5.99,56,1,1,1.9,cordeiropolis,SP,5.0,0,0,0.24,home
45c20d94d9171b0bcfab3c955e47d67b,2017Q3,3,4,,1,123.47,129.46,31,2,3,4.9,cordeiropolis,SP,5.0,0,0,0.24,home
45d33f715e24d15a6ccf5c17b3a23e3c,2016Q4,1,1,2017Q1,0,36.49,36.49,89,1,1,3.0,sorocaba,SP,3.0,1,0,29.97,toys_leisure
45d33f715e24d15a6ccf5c17b3a23e3c,2017Q1,17,18,2017Q2,0,1028.26,1064.75,10,3,14,6.0,sorocaba,SP,5.0,5,1,0.24,electronics
45d33f715e24d15a6ccf5c17b3a23e3c,2017Q2,5,23,2017Q3,0,382.94000000000005,1447.69,26,2,5,9.0,sorocaba,SP,5.0,1,1,1.91,electronics
45d33f715e24d15a6ccf5c17b3a23e3c,2017Q3,14,37,2017Q4,0,1635.54,3083.23,4,3,11,12.1,sorocaba,SP,5.0,1,0,0.24,electronics
45d33f715e24d15a6ccf5c17b3a23e3c,2017Q4,14,51,2018Q1,0,1131.77,4215.0,3,2,13,15.1,sorocaba,SP,5.0,3,1,0.44,baby
45d33f715e24d15a6ccf5c17b3a23e3c,2018Q1,3,54,2018Q2,0,99.67,4314.67,5,2,3,18.1,sorocaba,SP,3.0,0,0,0.16,baby
45d33f715e24d15a6ccf5c17b3a23e3c,2018Q2,1,55,2018Q3,0,187.9,4502.57,11,1,1,21.2,sorocaba,SP,1.0,1,1,0.3,automotive
45d33f715e24d15a6ccf5c17b3a23e3c,2018Q3,1,56,,1,54.9,4557.47,44,1,1,24.2,sorocaba,SP,5.0,0,0,0.15,electronics
461ff5303b6c9c1a4a07f40c5aece516,2018Q1,2,2,2018Q3,0,69.8,69.8,10,2,2,1.2,pinhais,PR,3.0,0,0,12.1,beauty_health
461ff5303b6c9c1a4a07f40c5aece516,2018Q3,1,3,,1,32.9,102.69999999999999,78,1,1,7.3,pinhais,PR,5.0,0,0,0.26,beauty_health
466222e777149751370e7e98fb623b0c,2018Q3,1,1,,1,87.9,87.9,55,1,1,1.8,rio de janeiro,RJ,5.0,0,0,0.18,automotive
4677a5437afda5fa7140b927b07be1cc,2018Q2,9,9,2018Q3,0,3095.8,3095.8,4,3,9,2.6,japira,PR,5.0,2,0,0.86,automotive
4677a5437afda5fa7140b927b07be1cc,2018Q3,2,11,,1,319.9,3415.7000000000003,52,1,2,5.7,japira,PR,3.5,0,1,0.68,toys_leisure
46dc3b2cc0980fb8ec44634e21d2718e,2016Q4,9,9,2017Q1,0,1844.91,1844.91,82,1,6,2.9,rio de janeiro,RJ,4.0,7,0,25.36,toys_leisure
46dc3b2cc0980fb8ec44634e21d2718e,2017Q1,29,38,2017Q2,0,8209.710000000001,10054.62,8,3,21,5.9,rio de janeiro,RJ,5.0,1,0,0.19,toys_leisure
46dc3b2cc0980fb8ec44634e21d2718e,2017Q2,48,86,2017Q3,0,15674.15,25728.77,0,3,37,9.0,rio de janeiro,RJ,5.0,1,0,0.23,toys_leisure
46dc3b2cc0980fb8ec44634e21d2718e,2017Q3,99,185,2017Q4,0,25231.98,50960.75,1,3,50,12.0,rio de janeiro,RJ,5.0,0,4,0.25,toys_leisure
46dc3b2cc0980fb8ec44634e21d2718e,2017Q4,223,408,2018Q1,0,49932.48,100893.23000000001,18,3,64,15.1,rio de janeiro,RJ,5.0,34,20,0.3,toys_leisure
46dc3b2cc0980fb8ec44634e21d2718e,2018Q1,28,436,2018Q2,0,8849.69,109742.92,1,3,22,18.1,rio de janeiro,RJ,5.0,1,4,0.31,toys_leisure
46dc3b2cc0980fb8ec44634e21d2718e,2018Q2,25,461,2018Q3,0,5359.74,115102.66,0,3,20,21.1,rio de janeiro,RJ,5.0,1,0,0.33,toys_leisure
46dc3b2cc0980fb8ec44634e21d2718e,2018Q3,4,465,,1,1039.96,116142.62000000001,46,2,4,24.2,rio de janeiro,RJ,3.0,0,0,0.21,toys_leisure
46ef1a25845fc051c2998d878354810c,2017Q3,1,1,2018Q1,0,56.06,56.06,17,1,1,0.6,claudio,MG,4.0,0,0,0.15,home
46ef1a25845fc051c2998d878354810c,2018Q1,3,4,2018Q3,0,172.0,228.06,32,2,3,6.6,claudio,MG,4.0,1,1,0.26,home
46ef1a25845fc051c2998d878354810c,2018Q3,1,5,,1,22.35,250.41,44,1,1,12.7,claudio,MG,5.0,0,0,0.2,home
4736e9d642ef4257cd7622516931eb51,2017Q4,3,3,2018Q1,0,448.94,448.94,17,2,3,1.5,piracicaba,SP,4.0,0,0,0.31,home
4736e9d642ef4257cd7622516931eb51,2018Q1,1,4,2018Q2,0,33.99,482.93,11,1,1,4.5,piracicaba,SP,4.0,0,0,33.34,toys_leisure
4736e9d642ef4257cd7622516931eb51,2018Q2,5,9,2018Q3,0,174.95,657.88,2,2,4,7.5,piracicaba,SP,5.0,0,0,19.21,toys_leisure
4736e9d642ef4257cd7622516931eb51,2018Q3,6,15,,1,450.98,1108.8600000000001,36,2,6,10.6,piracicaba,SP,4.0,0,0,0.21,home
47648caee88ccfe951fbb27fbf7b4cbe,2018Q2,3,3,,1,1564.99,1564.99,40,2,3,2.9,diadema,SP,5.0,0,1,0.78,automotive
478bfe564db21eeb44386606aa30b650,2017Q4,3,3,,1,182.70000000000002,182.70000000000002,4,2,3,2.8,pedro leopoldo,MG,5.0,1,0,0.19,pet
47efca563408aae19bb7206c2d969ea9,2018Q1,7,7,2018Q2,0,1661.0,1661.0,19,3,7,2.8,teresina,PI,5.0,0,0,0.72,automotive
47efca563408aae19bb7206c2d969ea9,2018Q2,2,9,2018Q3,0,366.0,2027.0,44,2,2,5.9,teresina,PI,4.0,0,0,11.48,automotive
47efca563408aae19bb7206c2d969ea9,2018Q3,2,11,,1,356.0,2383.0,38,2,2,8.9,teresina,PI,5.0,0,0,0.67,automotive
48162d548f5b1b11b9d29d1e01f75a61,2017Q1,9,9,2017Q2,0,2061.49,2061.49,3,3,7,2.1,piracicaba,SP,4.0,0,1,0.0,garden
48162d548f5b1b11b9d29d1e01f75a61,2017Q2,13,22,2017Q3,0,5562.6,7624.09,18,3,12,5.2,piracicaba,SP,4.0,0,0,0.23,tools
48162d548f5b1b11b9d29d1e01f75a61,2017Q3,17,39,2017Q4,0,4117.5,11741.59,1,3,16,8.2,piracicaba,SP,5.0,0,0,0.91,garden
48162d548f5b1b11b9d29d1e01f75a61,2017Q4,7,46,2018Q1,0,3167.0,14908.59,45,2,7,11.3,piracicaba,SP,5.0,0,0,0.37,garden
48162d548f5b1b11b9d29d1e01f75a61,2018Q1,7,53,2018Q2,0,3391.0,18299.59,0,3,7,14.3,piracicaba,SP,5.0,0,1,15.55,tools
48162d548f5b1b11b9d29d1e01f75a61,2018Q2,9,62,2018Q3,0,1338.0,19637.59,0,3,9,17.3,piracicaba,SP,5.0,0,0,0.56,electronics
48162d548f5b1b11b9d29d1e01f75a61,2018Q3,4,66,,1,1322.0,20959.59,44,2,4,20.4,piracicaba,SP,2.5,0,0,0.6,garden
4830e40640734fc1c52cd21127c341d4,2017Q3,9,9,2017Q4,0,404.0,404.0,2,3,7,2.2,sao paulo,SP,5.0,0,0,0.22,home
4830e40640734fc1c52cd21127c341d4,2017Q4,37,46,2018Q1,0,1758.77,2162.77,2,3,25,5.3,sao paulo,SP,5.0,4,4,0.34,home
4830e40640734fc1c52cd21127c341d4,2018Q1,79,125,2018Q2,0,3682.58,5845.35,0,3,52,8.3,sao paulo,SP,5.0,1,7,0.3,home
4830e40640734fc1c52cd21127c341d4,2018Q2,54,179,2018Q3,0,2700.54,8545.89,2,3,35,11.3,sao paulo,SP,5.0,2,1,0.35,home
4830e40640734fc1c52cd21127c341d4,2018Q3,25,204,,1,1048.59,9594.48,34,2,19,14.4,sao paulo,SP,5.0,0,2,0.24,home
48328ec9a579151d9cc6a86d4a59336c,2017Q3,1,1,,1,1099.0,1099.0,11,1,1,0.4,canoas,RS,2.0,0,0,0.2,others
